255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,12,13,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,10,10,11,10,10,4,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,4,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,12,10,10,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,13,13,13,10,10,10,11,10,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,16,18,10,10,10,10,10,10,10,10,10,10,12,3,10,10,10,10,10,10,10,10,10,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,13,1,1,1,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,4,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,10,10,10,10,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,12,10,10,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,15,15,15,18,10,10,10,10,10,10,10,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,11,10,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,13,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,10,10,10,1,1,1,10,10,10,10,10,10,10,1,1,1,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,19,17,13,10,10,10,10,10,10,10,10,10,10,10,10,4,11,10,10,10,10,10,10,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,1,10,10,10,10,10,10,10,10,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,1,1,10,10,10,10,10,10,1,1,10,10,10,10,10,10,10,19,15,15,15,15,15,15,15,15,15,15,15,15,15,15,33,10,10,12,10,10,10,10,10,10,10,10,10,19,15,17,10,10,10,10,10,10,10,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,10,1,1,1,1,1,10,1,1,1,1,1,10,10,10,13,10,1,1,10,10,10,10,10,10,19,15,17,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,18,10,10,10,11,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,13,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,10,10,10,1,1,12,10,10,10,10,10,10,10,10,10,10,1,10,10,13,10,10,19,15,31,17,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,19,15,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,12,10,10,10,10,10,19,15,32,13,13,13,13,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,19,15,17,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,11,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,19,15,17,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,4,13,16,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,19,15,17,2,2,10,4,10,10,10,10,10,10,10,12,10,13,10,10,10,10,10,11,12,10,4,10,10,10,10,10,13,10,10,10,10,10,4,10,10,10,10,10,10,4,10,10,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,3,10,10,10,19,15,15,17,2,2,2,10,10,4,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,13,10,10,10,10,4,10,10,10,10,10,10,4,10,11,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,10,10,12,10,10,11,10,10,10,10,4,10,10,4,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,3,3,3,19,15,17,10,2,2,2,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,19,15,17,10,10,10,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,11,10,16,18,10,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,19,17,10,10,2,2,2,2,10,10,10,10,4,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,16,18,10,10,10,4,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,10,10,10,10,10,13,10,3,3,10,10,13,11,10,10,4,10,10,10,4,10,10,10,10,10,10,10,10,10,12,10,19,15,15,15,15,17,10,2,2,2,2,2,10,10,10,10,10,4,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,18,10,11,10,10,10,10,10,10,10,10,10,4,10,10,13,4,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,16,15,15,15,15,15,15,17,10,11,10,4,10,10,10,10,10,10,10,19,15,15,15,17,10,10,10,10,2,2,2,2,2,2,2,2,2,2,10,10,4,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,10,10,12,10,4,13,10,10,11,10,10,10,10,10,10,10,4,10,10,13,4,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,4,10,10,10,10,19,15,15,17,10,13,10,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,4,10,10,13,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,11,4,10,10,10,10,10,12,10,10,10,10,10,4,10,10,13,4,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,33,15,15,15,15,17,10,10,10,10,10,10,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,2,10,16,18,12,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,11,10,10,10,10,10,10,4,10,10,12,4,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,255,255,255,255,255,2,2,2,2,2,1,1,10,10,10,4,10,10,10,10,10,10,13,10,10,10,10,10,10,10,10,11,10,10,4,10,10,12,10,10,10,10,13,10,10,10,4,10,10,11,4,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,12,10,10,10,10,10,10,10,13,10,10,10,10,10,10,11,10,10,10,10,10,10,10,12,10,4,10,10,10,10,10,10,10,13,13,10,13,10,10,10,255,255,255,255,255,2,2,2,1,1,1,1,1,1,10,4,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,31,15,15,15,15,15,15,15,15,15,15,32,15,15,15,17,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,1,1,1,1,1,1,1,1,1,4,1,1,1,11,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,13,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,13,13,10,10,13,10,10,4,10,10,13,13,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,11,10,10,10,10,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,10,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,10,10,10,10,10,10,12,10,10,10,10,10,4,10,10,13,10,10,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,10,10,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,4,11,10,10,10,10,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,4,12,10,10,10,10,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,1,10,10,10,10,10,10,13,10,10,10,10,10,10,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,4,10,10,13,13,13,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,10,10,1,1,1,1,10,10,10,10,10,10,10,10,11,10,10,10,10,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,4,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,1,1,1,1,1,10,10,10,10,10,10,10,1,1,1,1,1,1,1,10,10,10,10,10,12,4,10,10,10,10,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,4,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,10,1,1,1,1,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,10,10,13,19,15,32,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,17,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,10,10,10,11,10,1,1,1,1,1,1,1,10,10,19,15,15,15,17,10,10,10,10,12,10,10,10,10,10,10,13,10,10,10,11,10,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,10,10,10,10,1,1,1,1,1,1,1,1,10,13,4,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,10,10,13,4,13,10,10,10,10,10,10,10,10,10,10,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,13,11,10,10,3,10,10,10,10,10,10,10,10,10,10,10,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
